Number,Type,Name,Registration Point,Filename
218,bitmap,h_spk_ha_11_2_0,"(-15, 79)",
219,bitmap,h_spk_ha_11_3_0,"(-17, 79)",
220,bitmap,h_spk_ha_11_7_0,"(-17, 76)",
221,bitmap,h_lay_ha_11_2_0,"(22, 39)",
231,bitmap,h_std_ha_12_0_0,"(-12, 75)",
232,bitmap,h_std_ha_12_1_0,"(-11, 80)",
233,bitmap,h_std_ha_12_2_0,"(-14, 80)",
234,bitmap,h_std_ha_12_3_0,"(-18, 80)",
235,bitmap,h_std_ha_12_7_0,"(-18, 77)",
236,bitmap,h_spk_ha_12_0_0,"(-12, 76)",
237,bitmap,h_spk_ha_12_1_0,"(-11, 80)",
238,bitmap,h_spk_ha_12_2_0,"(-14, 80)",
239,bitmap,h_spk_ha_12_3_0,"(-18, 81)",
240,bitmap,h_spk_ha_12_7_0,"(-18, 78)",
241,bitmap,h_lay_ha_12_2_0,"(24, 38)",
251,bitmap,h_std_ha_13_0_0,"(-14, 77)",
252,bitmap,h_std_ha_13_1_0,"(-12, 77)",
253,bitmap,h_std_ha_13_2_0,"(-12, 78)",
254,bitmap,h_std_ha_13_3_0,"(-16, 78)",
255,bitmap,h_std_ha_13_7_0,"(-17, 76)",
256,bitmap,h_spk_ha_13_0_0,"(-13, 78)",
257,bitmap,h_spk_ha_13_1_0,"(-13, 78)",
258,bitmap,h_spk_ha_13_2_0,"(-13, 79)",
259,bitmap,h_spk_ha_13_3_0,"(-17, 78)",
260,bitmap,h_spk_ha_13_7_0,"(-18, 77)",
261,bitmap,h_lay_ha_13_2_0,"(24, 42)",
271,bitmap,h_std_ha_14_0_0,"(-14, 83)",
272,bitmap,h_std_ha_14_1_0,"(-12, 86)",
273,bitmap,h_std_ha_14_2_0,"(-14, 86)",
274,bitmap,h_std_ha_14_3_0,"(-15, 86)",
275,bitmap,h_std_ha_14_7_0,"(-15, 85)",
276,bitmap,h_spk_ha_14_0_0,"(-14, 84)",
277,bitmap,h_spk_ha_14_1_0,"(-12, 87)",
278,bitmap,h_spk_ha_14_2_0,"(-14, 87)",
279,bitmap,h_spk_ha_14_3_0,"(-15, 87)",
280,bitmap,h_spk_ha_14_7_0,"(-15, 86)",
281,bitmap,h_lay_ha_14_2_0,"(30, 42)",
284,palette,darcy2 Palette,"(0, 0)",
291,bitmap,h_std_ha_15_0_0,"(-13, 82)",
292,bitmap,h_std_ha_15_1_0,"(-17, 82)",
293,bitmap,h_std_ha_15_2_0,"(-16, 84)",
294,bitmap,h_std_ha_15_3_0,"(-18, 82)",
295,bitmap,h_std_ha_15_7_0,"(-18, 79)",
296,bitmap,h_spk_ha_15_0_0,"(-13, 83)",
297,bitmap,h_spk_ha_15_1_0,"(-17, 83)",
298,bitmap,h_spk_ha_15_2_0,"(-16, 85)",
299,bitmap,h_spk_ha_15_3_0,"(-18, 83)",
300,bitmap,h_spk_ha_15_7_0,"(-18, 80)",
301,bitmap,h_lay_ha_15_2_0,"(29, 40)",
304,palette,paperbag_palette,"(0, 0)",
311,bitmap,h_std_ha_16_0_0,"(-18, 84)",
312,bitmap,h_std_ha_16_1_0,"(-16, 88)",
313,bitmap,h_std_ha_16_2_0,"(-18, 88)",
314,bitmap,h_std_ha_16_3_0,"(-19, 87)",
315,bitmap,h_std_ha_16_7_0,"(-19, 82)",
316,bitmap,h_spk_ha_16_0_0,"(-18, 85)",
317,bitmap,h_spk_ha_16_1_0,"(-16, 89)",
318,bitmap,h_spk_ha_16_2_0,"(-18, 89)",
319,bitmap,h_spk_ha_16_3_0,"(-19, 88)",
320,bitmap,h_spk_ha_16_7_0,"(-19, 83)",
321,bitmap,h_lay_ha_16_2_0,"(30, 45)",
324,palette,crown Palette,"(0, 0)",
331,bitmap,h_std_ha_17_0_0,"(-15, 76)",
332,bitmap,h_std_ha_17_1_0,"(-16, 76)",
333,bitmap,h_std_ha_17_2_0,"(-14, 78)",
334,bitmap,h_std_ha_17_3_0,"(-18, 78)",
335,bitmap,h_std_ha_17_7_0,"(-16, 74)",
336,bitmap,h_spk_ha_17_0_0,"(-15, 77)",
337,bitmap,h_spk_ha_17_1_0,"(-16, 77)",
338,bitmap,h_spk_ha_17_2_0,"(-14, 79)",
339,bitmap,h_spk_ha_17_3_0,"(-18, 78)",
340,bitmap,h_spk_ha_17_7_0,"(-16, 75)",
341,bitmap,h_lay_ha_17_2_0,"(21, 39)",
351,bitmap,h_std_ha_18_0_0,"(-16, 83)",
352,bitmap,h_std_ha_18_1_0,"(-12, 86)",
353,bitmap,h_std_ha_18_2_0,"(-16, 85)",
354,bitmap,h_std_ha_18_3_0,"(-17, 84)",
355,bitmap,h_std_ha_18_7_0,"(-16, 82)",
356,bitmap,h_spk_ha_18_0_0,"(-16, 84)",
357,bitmap,h_spk_ha_18_1_0,"(-12, 87)",
358,bitmap,h_spk_ha_18_2_0,"(-16, 86)",
359,bitmap,h_spk_ha_18_3_0,"(-17, 85)",
360,bitmap,h_spk_ha_18_7_0,"(-16, 83)",
361,bitmap,h_lay_ha_18_2_0,"(29, 43)",
371,bitmap,h_std_ha_19_0_0,"(-17, 92)",
372,bitmap,h_std_ha_19_1_0,"(-18, 87)",
373,bitmap,h_std_ha_19_2_0,"(-18, 90)",
374,bitmap,h_std_ha_19_3_0,"(-19, 90)",
375,bitmap,h_std_ha_19_7_0,"(-20, 90)",
376,bitmap,h_spk_ha_19_0_0,"(-18, 93)",
377,bitmap,h_spk_ha_19_1_0,"(-18, 88)",
378,bitmap,h_spk_ha_19_2_0,"(-18, 91)",
379,bitmap,h_spk_ha_19_3_0,"(-19, 91)",
380,bitmap,h_spk_ha_19_7_0,"(-20, 91)",
381,bitmap,h_lay_ha_19_2_0,"(33, 46)",
391,bitmap,h_std_ha_20_0_0,"(-17, 79)",
392,bitmap,h_std_ha_20_1_0,"(-17, 80)",
393,bitmap,h_std_ha_20_2_0,"(-15, 78)",
394,bitmap,h_std_ha_20_3_0,"(-17, 79)",
395,bitmap,h_std_ha_20_7_0,"(-16, 76)",
396,bitmap,h_spk_ha_20_0_0,"(-17, 80)",
397,bitmap,h_spk_ha_20_1_0,"(-17, 81)",
398,bitmap,h_spk_ha_20_2_0,"(-15, 79)",
399,bitmap,h_spk_ha_20_3_0,"(-17, 79)",
400,bitmap,h_spk_ha_20_7_0,"(-16, 77)",
401,bitmap,h_lay_ha_20_2_0,"(28, 43)",
411,bitmap,h_std_ha_21_0_0,"(-17, 75)",
412,bitmap,h_std_ha_21_1_0,"(-17, 75)",
413,bitmap,h_std_ha_21_2_0,"(-18, 76)",
414,bitmap,h_std_ha_21_3_0,"(-19, 75)",
415,bitmap,h_std_ha_21_7_0,"(-19, 73)",
416,bitmap,h_spk_ha_21_0_0,"(-17, 76)",
417,bitmap,h_spk_ha_21_1_0,"(-17, 76)",
418,bitmap,h_spk_ha_21_2_0,"(-18, 77)",
419,bitmap,h_spk_ha_21_3_0,"(-19, 76)",
420,bitmap,h_spk_ha_21_7_0,"(-19, 74)",
421,bitmap,h_lay_ha_21_2_0,"(21, 38)",
422,bitmap,h_lsp_ha_21_2_0,"(21, 38)",
431,bitmap,h_std_ha_22_0_0,"(-15, 74)",
432,bitmap,h_std_ha_22_1_0,"(-14, 76)",
433,bitmap,h_std_ha_22_2_0,"(-17, 76)",
434,bitmap,h_std_ha_22_3_0,"(-17, 77)",
435,bitmap,h_std_ha_22_7_0,"(-19, 73)",
436,bitmap,h_spk_ha_22_0_0,"(-15, 75)",
437,bitmap,h_spk_ha_22_1_0,"(-14, 77)",
438,bitmap,h_spk_ha_22_2_0,"(-17, 77)",
439,bitmap,h_spk_ha_22_3_0,"(-17, 78)",
440,bitmap,h_spk_ha_22_7_0,"(-19, 74)",
441,bitmap,h_lay_ha_22_2_0,"(23, 38)",
442,bitmap,h_lsp_ha_22_2_0,"(24, 38)",
451,bitmap,h_std_ha_23_0_0,"(-18, 76)",
452,bitmap,h_std_ha_23_1_0,"(-17, 77)",
453,bitmap,h_std_ha_23_2_0,"(-18, 77)",
454,bitmap,h_std_ha_23_3_0,"(-18, 75)",
455,bitmap,h_std_ha_23_7_0,"(-17, 73)",
456,bitmap,h_spk_ha_23_0_0,"(-18, 76)",
457,bitmap,h_spk_ha_23_1_0,"(-17, 77)",
458,bitmap,h_spk_ha_23_2_0,"(-18, 77)",
459,bitmap,h_spk_ha_23_3_0,"(-18, 75)",
460,bitmap,h_spk_ha_23_7_0,"(-17, 73)",
461,bitmap,h_lay_ha_23_2_0,"(21, 40)",
471,bitmap,h_std_ha_24_0_0,"(-9, 86)",
472,bitmap,h_std_ha_24_1_0,"(-10, 90)",
473,bitmap,h_std_ha_24_2_0,"(-9, 86)",
474,bitmap,h_std_ha_24_3_0,"(-16, 86)",
475,bitmap,h_std_ha_24_7_0,"(-15, 85)",
476,bitmap,h_spk_ha_24_0_0,"(-9, 87)",
477,bitmap,h_spk_ha_24_1_0,"(-10, 91)",
478,bitmap,h_spk_ha_24_2_0,"(-9, 87)",
479,bitmap,h_spk_ha_24_3_0,"(-16, 87)",
480,bitmap,h_spk_ha_24_7_0,"(-15, 86)",
481,bitmap,h_lay_ha_24_2_0,"(32, 44)",
491,bitmap,h_std_ha_25_0_0,"(-12, 83)",
492,bitmap,h_std_ha_25_1_0,"(-10, 85)",
493,bitmap,h_std_ha_25_2_0,"(-13, 84)",
494,bitmap,h_std_ha_25_3_0,"(-16, 84)",
495,bitmap,h_std_ha_25_7_0,"(-16, 83)",
496,bitmap,h_spk_ha_25_0_0,"(-12, 84)",
497,bitmap,h_spk_ha_25_1_0,"(-10, 86)",
498,bitmap,h_spk_ha_25_2_0,"(-13, 85)",
499,bitmap,h_spk_ha_25_3_0,"(-16, 85)",
500,bitmap,h_spk_ha_25_7_0,"(-16, 84)",
501,bitmap,h_lay_ha_25_2_0,"(32, 46)",
511,bitmap,h_std_ha_26_0_0,"(-16, 69)",
512,bitmap,h_std_ha_26_1_0,"(-15, 71)",
513,bitmap,h_std_ha_26_2_0,"(-18, 70)",
514,bitmap,h_std_ha_26_3_0,"(-19, 67)",
515,bitmap,h_std_ha_26_7_0,"(-19, 63)",
516,bitmap,h_spk_ha_26_0_0,"(-16, 70)",
517,bitmap,h_spk_ha_26_1_0,"(-15, 72)",
518,bitmap,h_spk_ha_26_2_0,"(-18, 71)",
519,bitmap,h_spk_ha_26_3_0,"(-19, 68)",
520,bitmap,h_spk_ha_26_7_0,"(-19, 64)",
521,bitmap,h_lay_ha_26_2_0,"(19, 38)",
531,bitmap,h_std_ha_27_0_0,"(-15, 83)",
532,bitmap,h_std_ha_27_1_0,"(-14, 85)",
533,bitmap,h_std_ha_27_2_0,"(-16, 88)",
534,bitmap,h_std_ha_27_3_0,"(-17, 89)",
535,bitmap,h_std_ha_27_7_0,"(-17, 87)",
536,bitmap,h_spk_ha_27_0_0,"(-15, 84)",
537,bitmap,h_spk_ha_27_1_0,"(-14, 86)",
538,bitmap,h_spk_ha_27_2_0,"(-16, 89)",
539,bitmap,h_spk_ha_27_3_0,"(-17, 90)",
540,bitmap,h_spk_ha_27_7_0,"(-17, 88)",
541,bitmap,h_lay_ha_27_2_0,"(33, 43)",
551,bitmap,h_std_ha_28_0_0,"(-11, 75)",
552,bitmap,h_std_ha_28_1_0,"(-8, 77)",
553,bitmap,h_std_ha_28_2_0,"(-9, 79)",
554,bitmap,h_std_ha_28_3_0,"(-19, 76)",
555,bitmap,h_std_ha_28_7_0,"(-19, 74)",
556,bitmap,h_spk_ha_28_0_0,"(-11, 75)",
557,bitmap,h_spk_ha_28_1_0,"(-9, 78)",
558,bitmap,h_spk_ha_28_2_0,"(-9, 79)",
559,bitmap,h_spk_ha_28_3_0,"(-19, 77)",
560,bitmap,h_spk_ha_28_7_0,"(-19, 75)",
561,bitmap,h_lay_ha_28_2_0,"(27, 39)",
562,bitmap,h_lsp_ha_28_2_0,"(27, 39)",
571,bitmap,h_std_ha_29_0_0,"(-11, 75)",
572,bitmap,h_std_ha_29_1_0,"(-8, 77)",
573,bitmap,h_std_ha_29_2_0,"(-9, 79)",
574,bitmap,h_std_ha_29_3_0,"(-19, 76)",
575,bitmap,h_std_ha_29_7_0,"(-19, 74)",
576,bitmap,h_spk_ha_29_0_0,"(-11, 75)",
577,bitmap,h_spk_ha_29_1_0,"(-9, 78)",
578,bitmap,h_spk_ha_29_2_0,"(-9, 79)",
579,bitmap,h_spk_ha_29_3_0,"(-19, 77)",
580,bitmap,h_spk_ha_29_7_0,"(-19, 75)",
581,bitmap,h_lay_ha_29_2_0,"(27, 39)",
582,bitmap,h_lsp_ha_29_2_0,"(27, 39)",
591,bitmap,h_std_ha_30_0_0,"(-11, 75)",
592,bitmap,h_std_ha_30_1_0,"(-8, 77)",
593,bitmap,h_std_ha_30_2_0,"(-9, 79)",
594,bitmap,h_std_ha_30_3_0,"(-19, 76)",
595,bitmap,h_std_ha_30_7_0,"(-19, 74)",
596,bitmap,h_spk_ha_30_0_0,"(-11, 75)",
597,bitmap,h_spk_ha_30_1_0,"(-9, 78)",
598,bitmap,h_spk_ha_30_2_0,"(-9, 79)",
599,bitmap,h_spk_ha_30_3_0,"(-19, 77)",
600,bitmap,h_spk_ha_30_7_0,"(-19, 75)",
601,bitmap,h_lay_ha_30_2_0,"(27, 39)",
602,bitmap,h_lsp_ha_30_2_0,"(27, 39)",
611,bitmap,h_std_ha_31_0_0,"(-11, 75)",
612,bitmap,h_std_ha_31_1_0,"(-8, 77)",
613,bitmap,h_std_ha_31_2_0,"(-9, 79)",
614,bitmap,h_std_ha_31_3_0,"(-19, 76)",
615,bitmap,h_std_ha_31_7_0,"(-19, 74)",
616,bitmap,h_spk_ha_31_0_0,"(-11, 75)",
617,bitmap,h_spk_ha_31_1_0,"(-9, 78)",
618,bitmap,h_spk_ha_31_2_0,"(-9, 79)",
619,bitmap,h_spk_ha_31_3_0,"(-19, 77)",
620,bitmap,h_spk_ha_31_7_0,"(-19, 75)",
621,bitmap,h_lay_ha_31_2_0,"(27, 39)",
622,bitmap,h_lsp_ha_31_2_0,"(27, 39)",
631,bitmap,h_std_ha_32_0_0,"(-11, 75)",
632,bitmap,h_std_ha_32_1_0,"(-8, 77)",
633,bitmap,h_std_ha_32_2_0,"(-9, 79)",
634,bitmap,h_std_ha_32_3_0,"(-19, 76)",
635,bitmap,h_std_ha_32_7_0,"(-19, 74)",
636,bitmap,h_spk_ha_32_0_0,"(-11, 75)",
637,bitmap,h_spk_ha_32_1_0,"(-9, 78)",
638,bitmap,h_spk_ha_32_2_0,"(-9, 79)",
639,bitmap,h_spk_ha_32_3_0,"(-19, 77)",
640,bitmap,h_spk_ha_32_7_0,"(-19, 75)",
641,bitmap,h_lay_ha_32_2_0,"(27, 39)",
642,bitmap,h_lsp_ha_32_2_0,"(27, 39)",
651,bitmap,h_std_ha_33_0_0,"(-12, 87)",
652,bitmap,h_std_ha_33_1_0,"(-17, 83)",
653,bitmap,h_std_ha_33_2_0,"(-9, 86)",
654,bitmap,h_std_ha_33_3_0,"(-6, 85)",
655,bitmap,h_std_ha_33_7_0,"(-7, 83)",
656,bitmap,h_spk_ha_33_0_0,"(-12, 88)",
657,bitmap,h_spk_ha_33_1_0,"(-17, 84)",
658,bitmap,h_spk_ha_33_2_0,"(-9, 87)",
659,bitmap,h_spk_ha_33_3_0,"(-6, 86)",
660,bitmap,h_spk_ha_33_7_0,"(-7, 84)",
661,bitmap,h_lay_ha_33_2_0,"(22, 38)",
662,bitmap,h_lsp_ha_33_2_0,"(22, 38)",
671,bitmap,h_std_ha_34_7_0,"(-23, 81)",
672,bitmap,h_std_ha_34_3_0,"(-23, 81)",
673,bitmap,h_std_ha_34_2_0,"(-22, 82)",
674,bitmap,h_std_ha_34_1_0,"(-21, 81)",
675,bitmap,h_std_ha_34_0_0,"(-21, 81)",
676,bitmap,h_spk_ha_34_7_0,"(-23, 82)",
677,bitmap,h_spk_ha_34_3_0,"(-23, 82)",
678,bitmap,h_spk_ha_34_2_0,"(-22, 83)",
679,bitmap,h_spk_ha_34_1_0,"(-21, 82)",
680,bitmap,h_spk_ha_34_0_0,"(-21, 82)",
681,bitmap,h_std_ha_35_7_0,"(-23, 81)",
682,bitmap,h_std_ha_35_3_0,"(-23, 81)",
683,bitmap,h_std_ha_35_2_0,"(-22, 82)",
684,bitmap,h_std_ha_35_1_0,"(-21, 81)",
685,bitmap,h_std_ha_35_0_0,"(-21, 81)",
686,bitmap,h_spk_ha_35_7_0,"(-23, 82)",
687,bitmap,h_spk_ha_35_3_0,"(-23, 82)",
688,bitmap,h_spk_ha_35_2_0,"(-22, 83)",
689,bitmap,h_spk_ha_35_1_0,"(-21, 82)",
690,bitmap,h_spk_ha_35_0_0,"(-22, 84)",
691,bitmap,h_std_ha_36_7_0,"(-23, 81)",
692,bitmap,h_std_ha_36_3_0,"(-23, 81)",
693,bitmap,h_std_ha_36_2_0,"(-22, 82)",
694,bitmap,h_std_ha_36_1_0,"(-21, 81)",
695,bitmap,h_std_ha_36_0_0,"(-21, 81)",
696,bitmap,h_spk_ha_36_7_0,"(-23, 82)",
697,bitmap,h_spk_ha_36_3_0,"(-23, 82)",
698,bitmap,h_spk_ha_36_2_0,"(-22, 83)",
699,bitmap,h_spk_ha_36_1_0,"(-21, 82)",
700,bitmap,h_spk_ha_36_0_0,"(-21, 82)",
701,bitmap,h_std_ha_37_7_0,"(-23, 81)",
702,bitmap,h_std_ha_37_3_0,"(-23, 81)",
703,bitmap,h_std_ha_37_2_0,"(-22, 82)",
704,bitmap,h_std_ha_37_1_0,"(-21, 81)",
705,bitmap,h_std_ha_37_0_0,"(-21, 81)",
706,bitmap,h_spk_ha_37_7_0,"(-23, 82)",
707,bitmap,h_spk_ha_37_3_0,"(-23, 82)",
708,bitmap,h_spk_ha_37_2_0,"(-22, 83)",
709,bitmap,h_spk_ha_37_1_0,"(-21, 82)",
710,bitmap,h_spk_ha_37_0_0,"(-21, 82)",
711,bitmap,h_std_ha_38_7_0,"(-23, 81)",
712,bitmap,h_std_ha_38_3_0,"(-23, 81)",
713,bitmap,h_std_ha_38_2_0,"(-22, 82)",
714,bitmap,h_std_ha_38_1_0,"(-21, 81)",
715,bitmap,h_std_ha_38_0_0,"(-21, 81)",
716,bitmap,h_spk_ha_38_7_0,"(-23, 82)",
717,bitmap,h_spk_ha_38_3_0,"(-23, 82)",
718,bitmap,h_spk_ha_38_2_0,"(-22, 83)",
719,bitmap,h_spk_ha_38_1_0,"(-21, 82)",
720,bitmap,h_spk_ha_38_0_0,"(-21, 82)",
721,bitmap,h_std_ha_39_7_0,"(-23, 81)",
722,bitmap,h_std_ha_39_3_0,"(-23, 81)",
723,bitmap,h_std_ha_39_2_0,"(-22, 82)",
724,bitmap,h_std_ha_39_1_0,"(-21, 81)",
725,bitmap,h_std_ha_39_0_0,"(-21, 81)",
726,bitmap,h_spk_ha_39_7_0,"(-23, 82)",
727,bitmap,h_spk_ha_39_3_0,"(-23, 82)",
728,bitmap,h_spk_ha_39_2_0,"(-22, 83)",
729,bitmap,h_spk_ha_39_1_0,"(-21, 82)",
730,bitmap,h_spk_ha_39_0_0,"(-21, 82)",
731,bitmap,h_lay_ha_34_2_0,"(27, 41)",
732,bitmap,h_lay_ha_35_2_0,"(27, 41)",
733,bitmap,h_lay_ha_36_2_0,"(27, 41)",
734,bitmap,h_lay_ha_37_2_0,"(27, 41)",
735,bitmap,h_lay_ha_38_2_0,"(27, 41)",
736,bitmap,h_lay_ha_39_2_0,"(27, 41)",
737,bitmap,h_std_ha_40_0_0,"(-13, 79)",
738,bitmap,h_std_ha_40_1_0,"(-16, 76)",
739,bitmap,h_std_ha_40_2_0,"(-15, 75)",
740,bitmap,h_std_ha_40_3_0,"(-16, 75)",
741,bitmap,h_std_ha_40_4_0,"(-16, 75)",
742,bitmap,h_std_ha_40_5_0,"(-18, 76)",
743,bitmap,h_std_ha_40_6_0,"(-18, 78)",
744,bitmap,h_std_ha_40_7_0,"(-17, 74)",
745,bitmap,h_spk_ha_40_0_0,"(-13, 80)",
746,bitmap,h_spk_ha_40_1_0,"(-16, 77)",
